Date andTime	 Date	                 Time	  Site	Location	          Depth	Sample	Param	   Name	          Qualifier	  Val	  Units	 QC    
15/01/2004 22:17	15/01/2004	22:17:00	30301	surface (3.0m tube)		23621	852	Suspended Solids		420	mg/L
15/01/2004 22:17	15/01/2004	22:17:00	30301	surface (3.0m tube)		23621	929	Total Nitrogen		1.3	mg/L
15/01/2004 22:17	15/01/2004	22:17:00	30301	surface (3.0m tube)		23621	940	Total Phosphorus		0.48	mg/L
15/01/2004 23:17	15/01/2004	23:17:00	30301	surface (3.0m tube)		23622	852	Suspended Solids		280	mg/L
15/01/2004 23:17	15/01/2004	23:17:00	30301	surface (3.0m tube)		23622	929	Total Nitrogen		1.1	mg/L
15/01/2004 23:17	15/01/2004	23:17:00	30301	surface (3.0m tube)		23622	940	Total Phosphorus		0.41	mg/L
15/01/2004 23:23	15/01/2004	23:23:00	31401	surface (3.0m tube)		23806	852	Suspended Solids		128	mg/L
15/01/2004 23:23	15/01/2004	23:23:00	31401	surface (3.0m tube)		23806	929	Total Nitrogen		1.6	mg/L
15/01/2004 23:23	15/01/2004	23:23:00	31401	surface (3.0m tube)		23806	940	Total Phosphorus		0.15	mg/L
16/01/2004 0:17	16/01/2004	0:17:00	30301	surface (3.0m tube)		23623	852	Suspended Solids		290	mg/L
16/01/2004 0:17	16/01/2004	0:17:00	31301	surface (3.0m tube)		23640	852	Suspended Solids		170	mg/L
16/01/2004 0:17	16/01/2004	0:17:00	30301	surface (3.0m tube)		23623	929	Total Nitrogen		1.1	mg/L
16/01/2004 0:17	16/01/2004	0:17:00	31301	surface (3.0m tube)		23640	929	Total Nitrogen		2.1	mg/L
16/01/2004 0:17	16/01/2004	0:17:00	30301	surface (3.0m tube)		23623	940	Total Phosphorus		0.31	mg/L
16/01/2004 0:17	16/01/2004	0:17:00	31301	surface (3.0m tube)		23640	940	Total Phosphorus		0.26	mg/L
16/01/2004 1:17	16/01/2004	1:17:00	30301	surface (3.0m tube)		23624	852	Suspended Solids		190	mg/L
16/01/2004 1:17	16/01/2004	1:17:00	30301	surface (3.0m tube)		23624	929	Total Nitrogen		0.96	mg/L
16/01/2004 1:17	16/01/2004	1:17:00	30301	surface (3.0m tube)		23624	940	Total Phosphorus		0.24	mg/L
16/01/2004 1:45	16/01/2004	1:45:00	30101	surface (3.0m tube)		23585	852	Suspended Solids		9	mg/L
16/01/2004 1:45	16/01/2004	1:45:00	30101	surface (3.0m tube)		23585	929	Total Nitrogen		1	mg/L
16/01/2004 1:45	16/01/2004	1:45:00	30101	surface (3.0m tube)		23585	940	Total Phosphorus		0.11	mg/L
16/01/2004 2:17	16/01/2004	2:17:00	30301	surface (3.0m tube)		23625	852	Suspended Solids		380	mg/L
16/01/2004 2:17	16/01/2004	2:17:00	30301	surface (3.0m tube)		23625	929	Total Nitrogen		0.94	mg/L
16/01/2004 2:17	16/01/2004	2:17:00	30301	surface (3.0m tube)		23625	940	Total Phosphorus		0.29	mg/L
16/01/2004 2:24	16/01/2004	2:24:00	31401	surface (3.0m tube)		23807	852	Suspended Solids		152	mg/L
16/01/2004 2:24	16/01/2004	2:24:00	31401	surface (3.0m tube)		23807	929	Total Nitrogen		1.7	mg/L
16/01/2004 2:24	16/01/2004	2:24:00	31401	surface (3.0m tube)		23807	940	Total Phosphorus		0.18	mg/L
16/01/2004 3:17	16/01/2004	3:17:00	30301	surface (3.0m tube)		23626	852	Suspended Solids		17	mg/L
16/01/2004 3:17	16/01/2004	3:17:00	31301	surface (3.0m tube)		23641	852	Suspended Solids		260	mg/L
16/01/2004 3:17	16/01/2004	3:17:00	30301	surface (3.0m tube)		23626	929	Total Nitrogen		1.4	mg/L
16/01/2004 3:17	16/01/2004	3:17:00	31301	surface (3.0m tube)		23641	929	Total Nitrogen		2.3	mg/L
16/01/2004 3:17	16/01/2004	3:17:00	30301	surface (3.0m tube)		23626	940	Total Phosphorus		0.38	mg/L
16/01/2004 3:17	16/01/2004	3:17:00	31301	surface (3.0m tube)		23641	940	Total Phosphorus		0.34	mg/L
16/01/2004 4:17	16/01/2004	4:17:00	30301	surface (3.0m tube)		23627	852	Suspended Solids		1500	mg/L
16/01/2004 4:17	16/01/2004	4:17:00	30301	surface (3.0m tube)		23627	929	Total Nitrogen		1.3	mg/L
16/01/2004 4:17	16/01/2004	4:17:00	30301	surface (3.0m tube)		23627	940	Total Phosphorus		0.56	mg/L
16/01/2004 5:17	16/01/2004	5:17:00	30301	surface (3.0m tube)		23628	852	Suspended Solids		1500	mg/L
16/01/2004 5:17	16/01/2004	5:17:00	30301	surface (3.0m tube)		23628	929	Total Nitrogen		1.6	mg/L
16/01/2004 5:17	16/01/2004	5:17:00	30301	surface (3.0m tube)		23628	940	Total Phosphorus		0.89	mg/L
16/01/2004 5:25	16/01/2004	5:25:00	31401	surface (3.0m tube)		23808	852	Suspended Solids		120	mg/L
16/01/2004 5:25	16/01/2004	5:25:00	31401	surface (3.0m tube)		23808	929	Total Nitrogen		1.6	mg/L
16/01/2004 5:25	16/01/2004	5:25:00	31401	surface (3.0m tube)		23808	940	Total Phosphorus		0.19	mg/L
16/01/2004 5:45	16/01/2004	5:45:00	30101	surface (3.0m tube)		23586	852	Suspended Solids		12	mg/L
16/01/2004 5:45	16/01/2004	5:45:00	30101	surface (3.0m tube)		23586	929	Total Nitrogen		0.95	mg/L
16/01/2004 5:45	16/01/2004	5:45:00	30101	surface (3.0m tube)		23586	940	Total Phosphorus		0.096	mg/L
16/01/2004 6:17	16/01/2004	6:17:00	30301	surface (3.0m tube)		23629	852	Suspended Solids		1200	mg/L
16/01/2004 6:17	16/01/2004	6:17:00	31301	surface (3.0m tube)		23642	852	Suspended Solids		450	mg/L
16/01/2004 6:17	16/01/2004	6:17:00	30301	surface (3.0m tube)		23629	929	Total Nitrogen		1.6	mg/L
16/01/2004 6:17	16/01/2004	6:17:00	31301	surface (3.0m tube)		23642	929	Total Nitrogen		2.5	mg/L
16/01/2004 6:17	16/01/2004	6:17:00	30301	surface (3.0m tube)		23629	940	Total Phosphorus		0.66	mg/L
16/01/2004 6:17	16/01/2004	6:17:00	31301	surface (3.0m tube)		23642	940	Total Phosphorus		0.41	mg/L
16/01/2004 8:26	16/01/2004	8:26:00	31401	surface (3.0m tube)		23809	852	Suspended Solids		214	mg/L
16/01/2004 8:26	16/01/2004	8:26:00	31401	surface (3.0m tube)		23809	929	Total Nitrogen		1.9	mg/L
16/01/2004 8:26	16/01/2004	8:26:00	31401	surface (3.0m tube)		23809	940	Total Phosphorus		0.23	mg/L
16/01/2004 9:17	16/01/2004	9:17:00	31301	surface (3.0m tube)		23643	852	Suspended Solids		420	mg/L
16/01/2004 9:17	16/01/2004	9:17:00	31301	surface (3.0m tube)		23643	929	Total Nitrogen		2.7	mg/L
16/01/2004 9:17	16/01/2004	9:17:00	31301	surface (3.0m tube)		23643	940	Total Phosphorus		0.57	mg/L
16/01/2004 9:45	16/01/2004	9:45:00	30101	surface (3.0m tube)		23587	315	Ammonia Nitrogen		0.078	mg/L
16/01/2004 9:45	16/01/2004	9:45:00	30101	surface (3.0m tube)		23587	754	Nitrogen Oxides		0.19	mg/L
16/01/2004 9:45	16/01/2004	9:45:00	30101	surface (3.0m tube)		23587	851	Filt Reac Phosphorus		0.035	mg/L
16/01/2004 9:45	16/01/2004	9:45:00	30101	surface (3.0m tube)		23587	852	Suspended Solids		28	mg/L
16/01/2004 9:45	16/01/2004	9:45:00	30101	surface (3.0m tube)		23587	929	Total Nitrogen		1.1	mg/L
16/01/2004 9:45	16/01/2004	9:45:00	30101	surface (3.0m tube)		23587	940	Total Phosphorus		0.11	mg/L
16/01/2004 11:27	16/01/2004	11:27:00	31401	surface (3.0m tube)		23810	852	Suspended Solids		283	mg/L
16/01/2004 11:27	16/01/2004	11:27:00	31401	surface (3.0m tube)		23810	929	Total Nitrogen		2.1	mg/L
16/01/2004 11:27	16/01/2004	11:27:00	31401	surface (3.0m tube)		23810	940	Total Phosphorus		0.26	mg/L
16/01/2004 12:17	16/01/2004	12:17:00	31301	surface (3.0m tube)		23644	315	Ammonia Nitrogen		0.048	mg/L
16/01/2004 12:17	16/01/2004	12:17:00	31301	surface (3.0m tube)		23644	754	Nitrogen Oxides		0.47	mg/L
16/01/2004 12:17	16/01/2004	12:17:00	31301	surface (3.0m tube)		23644	851	Filt Reac Phosphorus		0.037	mg/L
16/01/2004 12:17	16/01/2004	12:17:00	31301	surface (3.0m tube)		23644	852	Suspended Solids		300	mg/L
16/01/2004 12:17	16/01/2004	12:17:00	31301	surface (3.0m tube)		23644	929	Total Nitrogen		2.2	mg/L
16/01/2004 12:17	16/01/2004	12:17:00	31301	surface (3.0m tube)		23644	940	Total Phosphorus		0.49	mg/L
16/01/2004 13:45	16/01/2004	13:45:00	30101	surface (3.0m tube)		23588	315	Ammonia Nitrogen		0.2	mg/L
16/01/2004 13:45	16/01/2004	13:45:00	30101	surface (3.0m tube)		23588	754	Nitrogen Oxides		0.19	mg/L
16/01/2004 13:45	16/01/2004	13:45:00	30101	surface (3.0m tube)		23588	851	Filt Reac Phosphorus		0.019	mg/L
16/01/2004 13:45	16/01/2004	13:45:00	30101	surface (3.0m tube)		23588	852	Suspended Solids		78	mg/L
16/01/2004 13:45	16/01/2004	13:45:00	30101	surface (3.0m tube)		23588	929	Total Nitrogen		1.3	mg/L
16/01/2004 13:45	16/01/2004	13:45:00	30101	surface (3.0m tube)		23588	940	Total Phosphorus		0.19	mg/L
16/01/2004 13:50	16/01/2004	13:50:00	30301	surface (3.0m tube)		23630	315	Ammonia Nitrogen		0.011	mg/L
16/01/2004 13:50	16/01/2004	13:50:00	30301	surface (3.0m tube)		23630	754	Nitrogen Oxides		0.014	mg/L
16/01/2004 13:50	16/01/2004	13:50:00	30301	surface (3.0m tube)		23630	851	Filt Reac Phosphorus		0.08	mg/L
16/01/2004 13:50	16/01/2004	13:50:00	30301	surface (3.0m tube)		23630	852	Suspended Solids		190	mg/L
16/01/2004 13:50	16/01/2004	13:50:00	30301	surface (3.0m tube)		23630	929	Total Nitrogen		1.2	mg/L
16/01/2004 13:50	16/01/2004	13:50:00	30301	surface (3.0m tube)		23630	940	Total Phosphorus		0.26	mg/L
16/01/2004 14:28	16/01/2004	14:28:00	31401	surface (3.0m tube)		23811	852	Suspended Solids		207	mg/L
16/01/2004 14:28	16/01/2004	14:28:00	31401	surface (3.0m tube)		23811	929	Total Nitrogen		2	mg/L
16/01/2004 14:28	16/01/2004	14:28:00	31401	surface (3.0m tube)		23811	940	Total Phosphorus		0.24	mg/L
16/01/2004 14:45	16/01/2004	14:45:00	30101	surface (3.0m tube)		23590	852	Suspended Solids		220	mg/L
16/01/2004 14:45	16/01/2004	14:45:00	30101	surface (3.0m tube)		23590	929	Total Nitrogen		1.6	mg/L
16/01/2004 14:45	16/01/2004	14:45:00	30101	surface (3.0m tube)		23590	940	Total Phosphorus		0.2	mg/L
16/01/2004 15:17	16/01/2004	15:17:00	31301	surface (3.0m tube)		23645	315	Ammonia Nitrogen		0.064	mg/L
16/01/2004 15:17	16/01/2004	15:17:00	31301	surface (3.0m tube)		23645	754	Nitrogen Oxides		0.56	mg/L
16/01/2004 15:17	16/01/2004	15:17:00	31301	surface (3.0m tube)		23645	851	Filt Reac Phosphorus		0.023	mg/L
16/01/2004 15:17	16/01/2004	15:17:00	31301	surface (3.0m tube)		23645	852	Suspended Solids		540	mg/L
16/01/2004 15:17	16/01/2004	15:17:00	31301	surface (3.0m tube)		23645	929	Total Nitrogen		3.4	mg/L
16/01/2004 15:17	16/01/2004	15:17:00	31301	surface (3.0m tube)		23645	940	Total Phosphorus		0.71	mg/L
16/01/2004 16:46	16/01/2004	16:46:00	31301	surface (3.0m tube)		23647	852	Suspended Solids		530	mg/L
16/01/2004 16:46	16/01/2004	16:46:00	31301	surface (3.0m tube)		23647	929	Total Nitrogen		3.6	mg/L
16/01/2004 16:46	16/01/2004	16:46:00	31301	surface (3.0m tube)		23647	940	Total Phosphorus		0.53	mg/L
16/01/2004 16:48	16/01/2004	16:48:00	30301	surface (3.0m tube)		23632	852	Suspended Solids		150	mg/L
16/01/2004 16:48	16/01/2004	16:48:00	30301	surface (3.0m tube)		23632	929	Total Nitrogen		2.1	mg/L
16/01/2004 16:48	16/01/2004	16:48:00	30301	surface (3.0m tube)		23632	940	Total Phosphorus		0.19	mg/L
16/01/2004 18:45	16/01/2004	18:45:00	30101	surface (3.0m tube)		23591	852	Suspended Solids		440	mg/L
16/01/2004 18:45	16/01/2004	18:45:00	30101	surface (3.0m tube)		23591	929	Total Nitrogen		2.2	mg/L
16/01/2004 18:45	16/01/2004	18:45:00	30101	surface (3.0m tube)		23591	940	Total Phosphorus		0.44	mg/L
16/01/2004 20:46	16/01/2004	20:46:00	31301	surface (3.0m tube)		23648	852	Suspended Solids		410	mg/L
16/01/2004 20:46	16/01/2004	20:46:00	31301	surface (3.0m tube)		23648	929	Total Nitrogen		2.5	mg/L
16/01/2004 20:46	16/01/2004	20:46:00	31301	surface (3.0m tube)		23648	940	Total Phosphorus		0.5	mg/L
16/01/2004 20:48	16/01/2004	20:48:00	30301	surface (3.0m tube)		23633	852	Suspended Solids		95	mg/L
16/01/2004 20:48	16/01/2004	20:48:00	30301	surface (3.0m tube)		23633	929	Total Nitrogen		1.8	mg/L
16/01/2004 20:48	16/01/2004	20:48:00	30301	surface (3.0m tube)		23633	940	Total Phosphorus		0.22	mg/L
16/01/2004 22:45	16/01/2004	22:45:00	30101	surface (3.0m tube)		23592	852	Suspended Solids		480	mg/L
16/01/2004 22:45	16/01/2004	22:45:00	30101	surface (3.0m tube)		23592	929	Total Nitrogen		2.4	mg/L
16/01/2004 22:45	16/01/2004	22:45:00	30101	surface (3.0m tube)		23592	940	Total Phosphorus		0.52	mg/L
17/01/2004 0:46	17/01/2004	0:46:00	31301	surface (3.0m tube)		23649	852	Suspended Solids		350	mg/L
17/01/2004 0:46	17/01/2004	0:46:00	31301	surface (3.0m tube)		23649	929	Total Nitrogen		2.4	mg/L
17/01/2004 0:46	17/01/2004	0:46:00	31301	surface (3.0m tube)		23649	940	Total Phosphorus		0.63	mg/L
17/01/2004 0:48	17/01/2004	0:48:00	30301	surface (3.0m tube)		23634	852	Suspended Solids		92	mg/L
17/01/2004 0:48	17/01/2004	0:48:00	30301	surface (3.0m tube)		23634	929	Total Nitrogen		1.6	mg/L
17/01/2004 0:48	17/01/2004	0:48:00	30301	surface (3.0m tube)		23634	940	Total Phosphorus		0.2	mg/L
17/01/2004 2:45	17/01/2004	2:45:00	30101	surface (3.0m tube)		23593	852	Suspended Solids		460	mg/L
17/01/2004 2:45	17/01/2004	2:45:00	30101	surface (3.0m tube)		23593	929	Total Nitrogen		2.5	mg/L
17/01/2004 2:45	17/01/2004	2:45:00	30101	surface (3.0m tube)		23593	940	Total Phosphorus		0.52	mg/L
17/01/2004 4:46	17/01/2004	4:46:00	31301	surface (3.0m tube)		23650	852	Suspended Solids		280	mg/L
17/01/2004 4:46	17/01/2004	4:46:00	31301	surface (3.0m tube)		23650	929	Total Nitrogen		2.3	mg/L
17/01/2004 4:46	17/01/2004	4:46:00	31301	surface (3.0m tube)		23650	940	Total Phosphorus		0.38	mg/L
17/01/2004 4:48	17/01/2004	4:48:00	30301	surface (3.0m tube)		23635	852	Suspended Solids		170	mg/L
17/01/2004 4:48	17/01/2004	4:48:00	30301	surface (3.0m tube)		23635	929	Total Nitrogen		2	mg/L
17/01/2004 4:48	17/01/2004	4:48:00	30301	surface (3.0m tube)		23635	940	Total Phosphorus		0.31	mg/L
17/01/2004 6:45	17/01/2004	6:45:00	30101	surface (3.0m tube)		23594	852	Suspended Solids		420	mg/L
17/01/2004 6:45	17/01/2004	6:45:00	30101	surface (3.0m tube)		23594	929	Total Nitrogen		2.5	mg/L
17/01/2004 6:45	17/01/2004	6:45:00	30101	surface (3.0m tube)		23594	940	Total Phosphorus		0.38	mg/L
17/01/2004 8:46	17/01/2004	8:46:00	31301	surface (3.0m tube)		23651	852	Suspended Solids		260	mg/L
17/01/2004 8:46	17/01/2004	8:46:00	31301	surface (3.0m tube)		23651	929	Total Nitrogen		2.2	mg/L
17/01/2004 8:46	17/01/2004	8:46:00	31301	surface (3.0m tube)		23651	940	Total Phosphorus		0.59	mg/L
17/01/2004 10:45	17/01/2004	10:45:00	30101	surface (3.0m tube)		23595	852	Suspended Solids		310	mg/L
17/01/2004 10:45	17/01/2004	10:45:00	30101	surface (3.0m tube)		23595	929	Total Nitrogen		2.2	mg/L
17/01/2004 10:45	17/01/2004	10:45:00	30101	surface (3.0m tube)		23595	940	Total Phosphorus		0.39	mg/L
17/01/2004 12:46	17/01/2004	12:46:00	31301	surface (3.0m tube)		23652	852	Suspended Solids		210	mg/L
17/01/2004 12:46	17/01/2004	12:46:00	31301	surface (3.0m tube)		23652	929	Total Nitrogen		2.1	mg/L
17/01/2004 12:46	17/01/2004	12:46:00	31301	surface (3.0m tube)		23652	940	Total Phosphorus		0.38	mg/L
17/01/2004 14:45	17/01/2004	14:45:00	30101	surface (3.0m tube)		23596	852	Suspended Solids		290	mg/L
17/01/2004 14:45	17/01/2004	14:45:00	30101	surface (3.0m tube)		23596	929	Total Nitrogen		2.1	mg/L
17/01/2004 14:45	17/01/2004	14:45:00	30101	surface (3.0m tube)		23596	940	Total Phosphorus		0.53	mg/L
17/01/2004 16:46	17/01/2004	16:46:00	31301	surface (3.0m tube)		23653	852	Suspended Solids		170	mg/L
17/01/2004 16:46	17/01/2004	16:46:00	31301	surface (3.0m tube)		23653	929	Total Nitrogen		2	mg/L
17/01/2004 16:46	17/01/2004	16:46:00	31301	surface (3.0m tube)		23653	940	Total Phosphorus		0.28	mg/L
17/01/2004 18:45	17/01/2004	18:45:00	30101	surface (3.0m tube)		23597	852	Suspended Solids		210	mg/L
17/01/2004 18:45	17/01/2004	18:45:00	30101	surface (3.0m tube)		23597	929	Total Nitrogen		1.9	mg/L
17/01/2004 18:45	17/01/2004	18:45:00	30101	surface (3.0m tube)		23597	940	Total Phosphorus		0.38	mg/L
17/01/2004 20:46	17/01/2004	20:46:00	31301	surface (3.0m tube)		23654	852	Suspended Solids		130	mg/L
17/01/2004 20:46	17/01/2004	20:46:00	31301	surface (3.0m tube)		23654	929	Total Nitrogen		1.8	mg/L
17/01/2004 20:46	17/01/2004	20:46:00	31301	surface (3.0m tube)		23654	940	Total Phosphorus		0.28	mg/L
17/01/2004 22:45	17/01/2004	22:45:00	30101	surface (3.0m tube)		23598	852	Suspended Solids		190	mg/L
17/01/2004 22:45	17/01/2004	22:45:00	30101	surface (3.0m tube)		23598	929	Total Nitrogen		1.8	mg/L
17/01/2004 22:45	17/01/2004	22:45:00	30101	surface (3.0m tube)		23598	940	Total Phosphorus		0.39	mg/L
18/01/2004 0:46	18/01/2004	0:46:00	31301	surface (3.0m tube)		23655	852	Suspended Solids		120	mg/L
18/01/2004 0:46	18/01/2004	0:46:00	31301	surface (3.0m tube)		23655	929	Total Nitrogen		1.7	mg/L
18/01/2004 0:46	18/01/2004	0:46:00	31301	surface (3.0m tube)		23655	940	Total Phosphorus		0.28	mg/L
18/01/2004 2:45	18/01/2004	2:45:00	30101	surface (3.0m tube)		23599	852	Suspended Solids		180	mg/L
18/01/2004 2:45	18/01/2004	2:45:00	30101	surface (3.0m tube)		23599	929	Total Nitrogen		1.8	mg/L
18/01/2004 2:45	18/01/2004	2:45:00	30101	surface (3.0m tube)		23599	940	Total Phosphorus		0.32	mg/L
18/01/2004 4:46	18/01/2004	4:46:00	31301	surface (3.0m tube)		23656	852	Suspended Solids		99	mg/L
18/01/2004 4:46	18/01/2004	4:46:00	31301	surface (3.0m tube)		23656	929	Total Nitrogen		1.6	mg/L
18/01/2004 4:46	18/01/2004	4:46:00	31301	surface (3.0m tube)		23656	940	Total Phosphorus		0.22	mg/L
18/01/2004 6:45	18/01/2004	6:45:00	30101	surface (3.0m tube)		23600	852	Suspended Solids		150	mg/L
18/01/2004 6:45	18/01/2004	6:45:00	30101	surface (3.0m tube)		23600	929	Total Nitrogen		1.7	mg/L
18/01/2004 6:45	18/01/2004	6:45:00	30101	surface (3.0m tube)		23600	940	Total Phosphorus		0.33	mg/L
18/01/2004 8:46	18/01/2004	8:46:00	31301	surface (3.0m tube)		23657	315	Ammonia Nitrogen		0.044	mg/L
18/01/2004 8:46	18/01/2004	8:46:00	31301	surface (3.0m tube)		23657	754	Nitrogen Oxides		0.34	mg/L
18/01/2004 8:46	18/01/2004	8:46:00	31301	surface (3.0m tube)		23657	851	Filt Reac Phosphorus		0.098	mg/L
18/01/2004 8:46	18/01/2004	8:46:00	31301	surface (3.0m tube)		23657	852	Suspended Solids		69	mg/L
18/01/2004 8:46	18/01/2004	8:46:00	31301	surface (3.0m tube)		23657	929	Total Nitrogen		1.5	mg/L
18/01/2004 8:46	18/01/2004	8:46:00	31301	surface (3.0m tube)		23657	940	Total Phosphorus		0.2	mg/L
18/01/2004 10:45	18/01/2004	10:45:00	30101	surface (3.0m tube)		23601	315	Ammonia Nitrogen		0.043	mg/L
18/01/2004 10:45	18/01/2004	10:45:00	30101	surface (3.0m tube)		23601	754	Nitrogen Oxides		0.36	mg/L
18/01/2004 10:45	18/01/2004	10:45:00	30101	surface (3.0m tube)		23601	851	Filt Reac Phosphorus		0.096	mg/L
18/01/2004 10:45	18/01/2004	10:45:00	30101	surface (3.0m tube)		23601	852	Suspended Solids		240	mg/L
18/01/2004 10:45	18/01/2004	10:45:00	30101	surface (3.0m tube)		23601	929	Total Nitrogen		1.7	mg/L
18/01/2004 10:45	18/01/2004	10:45:00	30101	surface (3.0m tube)		23601	940	Total Phosphorus		0.29	mg/L
18/01/2004 11:30	18/01/2004	11:30:00	30301	surface (3.0m tube)		23636	852	Suspended Solids		38	mg/L
18/01/2004 11:30	18/01/2004	11:30:00	30301	surface (3.0m tube)		23636	929	Total Nitrogen		1.3	mg/L
18/01/2004 11:30	18/01/2004	11:30:00	30301	surface (3.0m tube)		23636	940	Total Phosphorus		0.2	mg/L
18/01/2004 12:46	18/01/2004	12:46:00	31301	surface (3.0m tube)		23658	315	Ammonia Nitrogen		0.053	mg/L
18/01/2004 12:46	18/01/2004	12:46:00	31301	surface (3.0m tube)		23658	754	Nitrogen Oxides		0.35	mg/L
18/01/2004 12:46	18/01/2004	12:46:00	31301	surface (3.0m tube)		23658	851	Filt Reac Phosphorus		0.091	mg/L
18/01/2004 12:46	18/01/2004	12:46:00	31301	surface (3.0m tube)		23658	852	Suspended Solids		84	mg/L
18/01/2004 12:46	18/01/2004	12:46:00	31301	surface (3.0m tube)		23658	929	Total Nitrogen		1.4	mg/L
18/01/2004 12:46	18/01/2004	12:46:00	31301	surface (3.0m tube)		23658	940	Total Phosphorus		0.19	mg/L
18/01/2004 13:50	18/01/2004	13:50:00	31301	surface (3.0m tube)		23659	315	Ammonia Nitrogen		0.041	mg/L
18/01/2004 13:50	18/01/2004	13:50:00	31301	surface (3.0m tube)		23659	754	Nitrogen Oxides		0.35	mg/L
18/01/2004 13:50	18/01/2004	13:50:00	31301	surface (3.0m tube)		23659	851	Filt Reac Phosphorus		0.089	mg/L
18/01/2004 13:50	18/01/2004	13:50:00	31301	surface (3.0m tube)		23659	852	Suspended Solids		75	mg/L
18/01/2004 13:50	18/01/2004	13:50:00	31301	surface (3.0m tube)		23659	929	Total Nitrogen		1.4	mg/L
18/01/2004 13:50	18/01/2004	13:50:00	31301	surface (3.0m tube)		23659	940	Total Phosphorus		0.17	mg/L
18/01/2004 14:45	18/01/2004	14:45:00	30101	surface (3.0m tube)		23602	315	Ammonia Nitrogen		0.078	mg/L
18/01/2004 14:45	18/01/2004	14:45:00	30101	surface (3.0m tube)		23602	754	Nitrogen Oxides		0.35	mg/L
18/01/2004 14:45	18/01/2004	14:45:00	30101	surface (3.0m tube)		23602	851	Filt Reac Phosphorus		0.1	mg/L
18/01/2004 14:45	18/01/2004	14:45:00	30101	surface (3.0m tube)		23602	852	Suspended Solids		100	mg/L
18/01/2004 14:45	18/01/2004	14:45:00	30101	surface (3.0m tube)		23602	929	Total Nitrogen		1.7	mg/L
18/01/2004 14:45	18/01/2004	14:45:00	30101	surface (3.0m tube)		23602	940	Total Phosphorus		0.26	mg/L
18/01/2004 18:35	18/01/2004	18:35:00	31301	surface (3.0m tube)		23754	852	Suspended Solids		91	mg/L
18/01/2004 18:35	18/01/2004	18:35:00	31301	surface (3.0m tube)		23754	929	Total Nitrogen		1.5	mg/L
18/01/2004 18:35	18/01/2004	18:35:00	31301	surface (3.0m tube)		23754	940	Total Phosphorus		0.062	mg/L
18/01/2004 20:15	18/01/2004	20:15:00	30101	surface (3.0m tube)		23747	852	Suspended Solids		85	mg/L
18/01/2004 20:15	18/01/2004	20:15:00	30101	surface (3.0m tube)		23747	929	Total Nitrogen		1.6	mg/L
18/01/2004 20:15	18/01/2004	20:15:00	30101	surface (3.0m tube)		23747	940	Total Phosphorus		0.24	mg/L
19/01/2004 6:35	19/01/2004	6:35:00	31301	surface (3.0m tube)		23755	852	Suspended Solids		67	mg/L
19/01/2004 6:35	19/01/2004	6:35:00	31301	surface (3.0m tube)		23755	929	Total Nitrogen		1.4	mg/L
19/01/2004 6:35	19/01/2004	6:35:00	31301	surface (3.0m tube)		23755	940	Total Phosphorus		0.14	mg/L
19/01/2004 8:15	19/01/2004	8:15:00	30101	surface (3.0m tube)		23748	852	Suspended Solids		44	mg/L
19/01/2004 8:15	19/01/2004	8:15:00	30101	surface (3.0m tube)		23748	929	Total Nitrogen		1.4	mg/L
19/01/2004 8:15	19/01/2004	8:15:00	30101	surface (3.0m tube)		23748	940	Total Phosphorus		0.22	mg/L
19/01/2004 18:35	19/01/2004	18:35:00	31301	surface (3.0m tube)		23756	852	Suspended Solids		26	mg/L
19/01/2004 18:35	19/01/2004	18:35:00	31301	surface (3.0m tube)		23756	929	Total Nitrogen		1.4	mg/L
19/01/2004 18:35	19/01/2004	18:35:00	31301	surface (3.0m tube)		23756	940	Total Phosphorus		0.15	mg/L
19/01/2004 20:15	19/01/2004	20:15:00	30101	surface (3.0m tube)		23749	852	Suspended Solids		40	mg/L
19/01/2004 20:15	19/01/2004	20:15:00	30101	surface (3.0m tube)		23749	929	Total Nitrogen		1.3	mg/L
19/01/2004 20:15	19/01/2004	20:15:00	30101	surface (3.0m tube)		23749	940	Total Phosphorus		0.2	mg/L
20/01/2004 6:35	20/01/2004	6:35:00	31301	surface (3.0m tube)		23757	852	Suspended Solids		18	mg/L
20/01/2004 6:35	20/01/2004	6:35:00	31301	surface (3.0m tube)		23757	929	Total Nitrogen		1.3	mg/L
20/01/2004 6:35	20/01/2004	6:35:00	31301	surface (3.0m tube)		23757	940	Total Phosphorus		0.13	mg/L
20/01/2004 8:15	20/01/2004	8:15:00	30101	surface (3.0m tube)		23750	852	Suspended Solids		21	mg/L
20/01/2004 8:15	20/01/2004	8:15:00	30101	surface (3.0m tube)		23750	929	Total Nitrogen		1.3	mg/L
20/01/2004 8:15	20/01/2004	8:15:00	30101	surface (3.0m tube)		23750	940	Total Phosphorus		0.18	mg/L
20/01/2004 12:30	20/01/2004	12:30:00	30018	surface (3.0m tube)		23701	315	Ammonia Nitrogen		0.18	mg/L
20/01/2004 12:30	20/01/2004	12:30:00	30018	surface (3.0m tube)		23701	754	Nitrogen Oxides		0.45	mg/L
20/01/2004 12:30	20/01/2004	12:30:00	30018	surface (3.0m tube)		23701	851	Filt Reac Phosphorus		0.061	mg/L
20/01/2004 12:30	20/01/2004	12:30:00	30018	surface (3.0m tube)		25213	863	Total Algal Count		12800	Cells/mL
20/01/2004 12:30	20/01/2004	12:30:00	30018	surface (3.0m tube)		23701	929	Total Nitrogen		1.5	mg/L
